subjectId,choice,embedSignal,centeredVolume,blockBias
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,-0.3606089063370271,0.75
HAEB66,1,1,0.3482077923923832,0.75
HAEB66,1,1,0.4444719282214888,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.0702714111271631,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.3560977704335096,0.75
HAEB66,1,1,0.4222194005055086,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.0329676531817384,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.327095862228794,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.1331883167895294,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.2825378869378392,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.8050311476597792,0.75
HAEB66,1,1,0.5856106590540697,0.75
HAEB66,0,1,0.540638901906649,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,0.3314432742986685,0.75
HAEB66,1,1,0.7823455144783436,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,0.4349184863649725,0.75
HAEB66,0,1,-0.0115271402639645,0.75
HAEB66,1,1,0.975243757827122,0.75
HAEB66,0,1,-0.3713204354917692,0.75
HAEB66,1,1,0.8803107563168169,0.75
HAEB66,1,1,0.3342676124092891,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.6698510483960666,0.75
HAEB66,0,1,-0.0500619022984982,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.1294183590598638,0.75
HAEB66,0,1,0.1186665251838466,0.75
HAEB66,1,1,0.5223927601137783,0.75
HAEB66,0,1,0.1287654437695908,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,0.2841496790257941,0.75
HAEB66,0,1,0.627718101607594,0.75
HAEB66,1,1,0.6704500533534008,0.75
HAEB66,1,1,0.7455500368542388,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.3322394594391444,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,-0.3563183561682768,0.75
HAEB66,1,1,0.1681435978466334,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,0.6715231635825765,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,0.5349309224788562,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.9010929858819218,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.4483827853396054,0.75
HAEB66,0,1,-0.1433687275030044,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.5109538022506176,0.75
HAEB66,1,1,0.369101232637908,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.2264669640140257,0.75
HAEB66,1,1,0.9201251028446058,0.75
HAEB66,1,1,0.1252823944895383,0.75
HAEB66,0,1,0.2991110227724336,0.75
HAEB66,0,1,-0.315021215489583,0.75
HAEB66,1,1,0.5826951662952752,0.75
HAEB66,1,1,-0.0086456080074452,0.75
HAEB66,1,1,0.2842437241379126,0.75
HAEB66,1,1,0.1360263715310808,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.7770877581738067,0.75
HAEB66,1,1,0.9699111953694798,0.75
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.8537248621543366,0.5
HAEB66,0,1,0.0596398431242819,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.6867237793160891,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4263966126233002,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.1029192200877309,0.5
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,0.143350052946941,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,-0.0012944502986628,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.7516771976916438,0.5
HAEB66,0,1,0.3067135039348318,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.7396098110077882,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.8512062075231461,0.5
HAEB66,1,1,0.1823179883947336,0.5
HAEB66,1,1,0.4802752797944444,0.5
HAEB66,0,1,0.0054977774355602,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,-0.0069981787201605,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.0660313146126901,0.5
HAEB66,1,1,0.6181203582630589,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.0045991839964415,0.5
HAEB66,1,1,0.5811203046034046,0.5
HAEB66,1,1,0.5597978160765522,0.5
HAEB66,1,1,0.9522730532109844,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,-0.041528818420015,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0504856506731744,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.1788669868897701,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4090640928895841,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.3720592570727024,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0774490077799465,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.2078888965393803,0.5
HAEB66,1,1,0.9227723611955728,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.0454286895406998,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.8263754958510809,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.8983198479746201,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.3412927941698387,0.5
HAEB66,1,1,-0.1335776374101172,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.0181641492696706,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4279004112360702,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.3987948509027151,0.5
HAEB66,1,1,-0.0739701001382475,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4699933835295119,0.5
HAEB66,0,1,0.0762207267761626,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.1633359845218293,0.5
HAEB66,1,1,0.1904779917843413,0.5
HAEB66,1,1,0.2072505254254817,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.7484971059084783,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.70983957128253,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.1555754729986166,0.5
HAEB66,1,1,0.073329962376279,0.5
HAEB66,1,1,0.5662395542348786,0.5
HAEB66,1,1,0.1054324463807605,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4001682765002219,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.0847264734383989,0.5
HAEB66,0,1,-0.1214753084788964,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.556108684324539,0.5
HAEB66,1,1,0.4588189760524748,0.5
HAEB66,1,1,0.4239135087401395,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0445817793375015,0.5
HAEB66,1,1,0.4151928643511862,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,1,1,0.8122492834155035,0.5
HAEB66,1,1,0.5030250841495282,0.5
HAEB66,1,1,0.9002032851351585,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0198227604151865,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.9658529195036084,0.5
HAEB66,1,1,0.966546252105782,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.1097806487571379,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0276861506998214,0.5
HAEB66,1,1,0.9082528485716842,0.5
HAEB66,1,1,0.4449631050392512,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4835182864084704,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.2021888228876779,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.5076986637418576,0.5
HAEB66,1,1,0.5682863627369665,0.5
HAEB66,1,1,0.9060914370254702,0.5
HAEB66,1,1,0.92424788349343,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.6574113214676207,0.5
HAEB66,1,1,0.8201591936495566,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.1898927718804514,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.9121182873301203,0.5
HAEB66,0,1,0.1630150486115341,0.5
HAEB66,1,1,0.4216700894754099,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.0175827781815226,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.4431191338551683,0.5
HAEB66,1,1,0.8834537855120165,0.5
HAEB66,1,1,0.6831705520081787,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.0575759076012722,0.5
HAEB66,1,1,-0.1502130248178061,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.9567572084329774,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.734632789239629,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0932063966036833,0.5
HAEB66,1,1,0.9923941936374072,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.8726210804165612,0.5
HAEB66,0,1,0.7607869841238345,0.5
HAEB66,1,1,0.9894473541512104,0.5
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.4658595888667215,0.75
HAEB66,0,1,-0.1255814487681374,0.75
HAEB66,1,1,0.8371003030983258,0.75
HAEB66,1,0,-1.0,0.75
HAEB66,1,1,0.5810694426867173,0.75
HAEB66,1,1,0.1934712635028836,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.3229646297387168,0.75
HAEB66,1,1,0.973781617632298,0.75
HAEB66,1,1,0.8128073495017052,0.75
HAEB66,1,0,-1.0,0.75
HAEB66,1,1,0.6937543156493257,0.75
HAEB66,1,1,0.1046134975531287,0.75
HAEB66,1,1,0.8501117867740159,0.75
HAEB66,1,1,-0.073287990840787,0.75
HAEB66,1,1,0.0472608383510321,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.8844102412702841,0.75
HAEB66,1,1,0.1059739085020823,0.75
HAEB66,1,1,0.1947599808596867,0.75
HAEB66,1,1,0.9713319268116484,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.2044855815647378,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.0636415526387644,0.75
HAEB66,0,1,0.3943103804041852,0.75
HAEB66,1,1,0.4843692983511162,0.75
HAEB66,1,1,0.8467308176791072,0.75
HAEB66,1,1,0.5968845703247126,0.75
HAEB66,1,1,0.0869006657199764,0.75
HAEB66,1,0,-1.0,0.75
HAEB66,1,1,0.1741146933834282,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.0308253170557447,0.75
HAEB66,1,1,0.1149996526424141,0.75
HAEB66,1,1,0.3719996968818936,0.75
HAEB66,0,1,0.7714794539399459,0.75
HAEB66,0,1,0.5042782943501325,0.75
HAEB66,1,1,0.9346723518684976,0.75
HAEB66,1,1,0.7271934249613411,0.75
HAEB66,1,1,0.3986893957433197,0.75
HAEB66,1,1,0.3173504175784223,0.75
HAEB66,0,1,-0.0244221156760448,0.75
HAEB66,1,1,0.0739679022449623,0.75
HAEB66,1,1,0.7377378944888279,0.75
HAEB66,0,1,0.0196901050430587,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,-0.0400444947059006,0.75
HAEB66,1,1,0.7644161623854555,0.75
HAEB66,0,1,0.3656855646499517,0.75
HAEB66,1,1,0.661643872199771,0.75
HAEB66,1,1,0.5028399861606715,0.75
HAEB66,1,1,0.6152559745429905,0.75
HAEB66,1,1,0.3250184849212914,0.75
HAEB66,1,1,0.9694136201976314,0.75
HAEB66,1,1,0.4477911546105455,0.75
HAEB66,1,1,0.9226347243426206,0.75
HAEB66,1,1,0.7784400378602225,0.75
HAEB66,1,1,-0.1278664521491408,0.75
HAEB66,1,1,0.6876372355510937,0.75
HAEB66,1,1,0.6038230235519622,0.75
HAEB66,1,1,0.6656912998039998,0.75
HAEB66,1,1,0.7622399300890444,0.75
HAEB66,1,0,-1.0,0.75
HAEB66,1,1,0.2456581620264516,0.75
HAEB66,1,1,0.93779753615919,0.75
HAEB66,1,1,0.375953097769148,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.1808062134265196,0.75
HAEB66,1,0,-1.0,0.75
HAEB66,1,1,0.0783488259760112,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,1,1,0.96646507781363,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,0,-1.0,0.75
HAEB66,0,1,-0.0735854615483562,0.75
HAEB66,1,1,0.6958006184544946,0.75
HAEB66,1,1,0.4739646885952634,0.75
HAEB66,1,1,0.3519102364947335,0.75
HAEB66,1,1,0.9834493990262284,0.75
HAEB66,1,1,0.1417094571133745,0.75
HAEB66,1,1,0.911809507078073,0.75
HAEB66,1,1,0.721126710467628,0.75
HAEB66,0,1,-0.1402165842503277,0.5
HAEB66,1,1,0.3580404831569334,0.5
HAEB66,1,1,0.9858529653021572,0.5
HAEB66,1,1,0.148619385477182,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0923655896814684,0.5
HAEB66,1,1,-0.1358179703393852,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.5728433653383792,0.5
HAEB66,1,1,1.0,0.5
HAEB66,1,1,0.0725530749964157,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,1,1,0.6179259389298266,0.5
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.4372543481069454,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.605833334601111,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,0.5883913382118435,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,1,1,-0.0301597905119642,0.25
HAEB66,1,1,0.6783337735095647,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,-0.1177973985546956,0.25
HAEB66,1,1,0.9592676572208894,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.0011387538280674,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,1,1,0.3257817194821572,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,1,1,0.0775145140352499,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,0.1482864794041102,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.7639279863041355,0.25
HAEB66,1,1,0.8293355480680334,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.8498261991158502,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.2225506975873301,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.8101519398229478,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.0777566573577554,0.25
HAEB66,1,1,0.5566943413752804,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,1,-0.1349393201349342,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.1989376626267961,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,0,0,-1.0,0.25
HAEB66,1,1,0.9239189551369582,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,1,0.0427727102790329,0.5
HAEB66,1,1,0.6310619377129009,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,0.8443489940627101,0.5
HAEB66,1,1,0.465608387217971,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,1,-0.0310958315422047,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,1,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5
HAEB66,0,0,-1.0,0.5625
HAEB66,0,1,0.4271054180755286,0.588235294117647
HAEB66,1,1,0.6048480798008641,0.666666666666667
HAEB66,0,0,-1.0,0.636363636363636
HAEB66,0,0,-1.0,0.625
HAEB66,0,1,0.0835836629068523,0.64
HAEB66,0,1,0.1600853513327575,0.62962962962963
HAEB66,0,0,-1.0,0.642857142857143
HAEB66,1,1,0.5491722266029598,0.655172413793103
HAEB66,1,1,0.6451707997557983,0.633333333333333
HAEB66,0,1,0.2627391897030379,0.612903225806452
HAEB66,0,0,-1.0,0.625
HAEB66,0,0,-1.0,0.636363636363636
HAEB66,1,1,0.5488356759719705,0.628571428571429
HAEB66,0,0,-1.0,0.611111111111111
HAEB66,1,1,0.1530119220309891,0.621621621621622
HAEB66,1,1,0.9889492993701798,0.615384615384615
HAEB66,0,0,-1.0,0.6
HAEB66,0,0,-1.0,0.595238095238095
HAEB66,1,1,0.8018069891839613,0.604651162790698
HAEB66,1,1,0.9739256110204452,0.590909090909091
HAEB66,0,0,-1.0,0.577777777777778
HAEB66,0,0,-1.0,0.58695652173913
HAEB66,0,0,-1.0,0.595744680851064
HAEB66,0,0,-1.0,0.604166666666667
HAEB66,0,0,-1.0,0.612244897959184
HAEB66,1,1,0.7626748108275886,0.62
HAEB66,1,1,0.3403120788667303,0.607843137254902
HAEB66,0,0,-1.0,0.596153846153846
HAEB66,1,1,-0.0038337705828225,0.60377358490566
HAEB66,0,0,-1.0,0.592592592592593
HAEB66,1,1,0.0585993881129903,0.589285714285714
HAEB66,1,1,0.9891426121691452,0.578947368421053
HAEB66,0,0,-1.0,0.559322033898305
HAEB66,1,1,0.451703340368468,0.557377049180328
HAEB66,0,1,0.8562930124652711,0.548387096774194
HAEB66,1,1,0.4240894101595379,0.555555555555556
HAEB66,1,1,0.605986001548112,0.546875
HAEB66,1,1,0.9916074749772492,0.545454545454545
HAEB66,1,1,0.6630292950817733,0.544117647058824
HAEB66,1,1,0.2516656750739442,0.542857142857143
HAEB66,1,1,0.4142874189897298,0.535211267605634
HAEB66,1,1,0.4483101710175701,0.527777777777778
HAEB66,0,0,-1.0,0.52054794520548
HAEB66,1,1,1.0,0.52
HAEB66,0,0,-1.0,0.513157894736842
HAEB66,0,0,-1.0,0.519480519480519
HAEB66,1,1,0.1281209727462481,0.525641025641026
HAEB66,0,0,-1.0,0.518987341772152
HAEB66,1,1,0.6519727003597406,0.525
HAEB66,0,0,-1.0,0.518518518518519
HAEB66,0,0,-1.0,0.524390243902439
HAEB66,0,1,0.7945752673438271,0.530120481927711
HAEB66,1,1,0.1315198827684412,0.535714285714286
HAEB66,0,0,-1.0,0.529411764705882
HAEB66,0,0,-1.0,0.534883720930233
HAEB66,1,1,0.5762327931046377,0.540229885057471
HAEB66,1,1,0.0027404784256789,0.539325842696629
HAEB66,1,1,0.5330308849101534,0.533333333333333
HAEB66,0,0,-1.0,0.527472527472527
HAEB66,0,0,-1.0,0.537634408602151
HAEB66,1,1,0.9125092568288016,0.536842105263158
HAEB66,0,0,-1.0,0.53125
HAEB66,0,1,0.2750939088789763,0.536082474226804
HAEB66,1,1,0.238892773605584,0.540816326530612
HAEB66,0,0,-1.0,0.54
HAEB66,0,0,-1.0,0.544554455445545
HAEB66,1,1,0.0493478351369417,0.553398058252427
HAEB66,0,1,0.9879340969286832,0.552380952380952
HAEB66,0,0,-1.0,0.556603773584906
HAEB66,1,1,0.5951708208574987,0.560747663551402
HAEB66,0,1,0.9425918929065492,0.555555555555556
HAEB66,1,1,0.0661660247134825,0.563636363636364
HAEB66,0,0,-1.0,0.558558558558559
HAEB66,1,1,0.6899723875693728,0.5625
HAEB66,1,1,0.3236389949969896,0.557522123893805
HAEB66,1,1,0.2996501669398425,0.552631578947368
HAEB66,0,1,0.979471068582708,0.547826086956522
HAEB66,0,1,0.3022824514890986,0.551724137931034
HAEB66,0,0,-1.0,0.555555555555556
HAEB66,0,0,-1.0,0.559322033898305
HAEB66,1,1,0.5747182478763891,0.563025210084034
HAEB66,0,0,-1.0,0.557377049180328
HAEB66,1,1,0.7916395415877205,0.556451612903226
HAEB66,1,1,-0.0036955262751424,0.552
HAEB66,0,0,-1.0,0.547619047619048
HAEB66,1,1,0.2776031061972596,0.551181102362205
HAEB66,0,1,0.8755032731835313,0.546875
HAEB66,0,0,-1.0,0.553846153846154
HAEB66,1,1,0.5295524113707969,0.553030303030303
HAEB66,1,1,0.8435625519990075,0.548872180451128
HAEB66,1,1,-0.0118157304949625,0.544776119402985
HAEB66,1,1,0.0272610826250812,0.540740740740741
HAEB66,1,1,0.6404023260080122,0.536764705882353
HAEB66,0,0,-1.0,0.536231884057971
HAEB66,0,0,-1.0,0.539568345323741
HAEB66,1,1,0.6623525895179176,0.542857142857143
HAEB66,1,1,0.6118692894303804,0.539007092198582
HAEB66,1,1,0.6215021720999733,0.535211267605634
HAEB66,0,1,0.4828119891988169,0.531468531468531
HAEB66,1,1,0.7968264738496255,0.534722222222222
HAEB66,1,1,0.1603005830243046,0.531034482758621
HAEB66,0,1,0.5806038048170576,0.527397260273973
HAEB66,1,1,0.8392726984441143,0.530612244897959
HAEB66,0,1,0.6277778185237681,0.527027027027027
HAEB66,0,1,0.7689980452490572,0.530201342281879
HAEB66,1,1,0.7339724934918923,0.533333333333333
HAEB66,1,0,-1.0,0.529801324503311
HAEB66,0,0,-1.0,0.529411764705882
HAEB66,1,0,-1.0,0.532467532467533
HAEB66,1,1,0.6371467827990484,0.529032258064516
HAEB66,0,1,0.3145970333075549,0.525641025641026
HAEB66,0,0,-1.0,0.528662420382166
HAEB66,0,1,0.3539435489105801,0.531645569620253
HAEB66,0,0,-1.0,0.53416149068323
HAEB66,0,1,0.9994812756203948,0.539877300613497
HAEB66,0,1,0.4476962026053244,0.542682926829268
HAEB66,0,0,-1.0,0.550898203592814
HAEB66,0,1,0.3281988117570599,0.553571428571429
HAEB66,1,1,0.3546935380415436,0.556213017751479
HAEB66,0,1,0.1476608157817842,0.552941176470588
HAEB66,0,1,0.4373268086422746,0.555555555555556
HAEB66,0,0,-1.0,0.554913294797688
HAEB66,1,1,0.5188420659024674,0.56
HAEB66,1,1,0.119818962960859,0.556818181818182
HAEB66,1,1,0.8466436197978796,0.553672316384181
HAEB66,1,1,0.9961755494003256,0.553072625698324
HAEB66,0,0,-1.0,0.55
HAEB66,1,1,0.8652738650039161,0.554945054945055
HAEB66,1,1,0.9748443010857016,0.551912568306011
HAEB66,1,1,0.6237257923716757,0.548913043478261
HAEB66,1,1,0.5300766150702149,0.540106951871658
HAEB66,1,0,-1.0,0.537234042553192
HAEB66,0,0,-1.0,0.534391534391534
HAEB66,0,1,0.3794970206904008,0.536842105263158
HAEB66,1,1,0.7034775165639509,0.539267015706806
HAEB66,0,1,0.4595026095154896,0.543589743589744
HAEB66,1,1,0.294247040508358,0.545918367346939
HAEB66,1,1,0.2651898233461263,0.543147208121827
HAEB66,0,0,-1.0,0.54040404040404
